Line_No,Date_first_seen,Duration,Proto,Flags,Tos,Packets,Bytes,Flows,src_ips,src_ports,dst_ips,dst_ports
1629,2017-10-23 16:19:40.934,0.0, UDP,......,0,0,0,1.0,  172.28.22.237,31387 ,    193.1.186.2,53    
1630,2017-10-23 16:19:40.934,0.0, UDP,......,0,0,0,1.0,  172.28.28.176,34431 ,    193.1.186.2,53    
1631,2017-10-23 16:19:40.944,0.0, TCP,......,0,0,0,1.0,  172.28.12.210,42164 , 209.85.202.100,443   
1632,2017-10-23 16:19:08.952,0.0, TCP,......,0,0,210,1.0,157.190.150.111,50120 ,  85.115.52.202,8081  
1633,2017-10-23 16:19:08.952,0.0, TCP,......,0,0,210,1.0,157.190.150.111,50120 ,  85.115.52.202,8081  
1634,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   51.37.248.74,60312 , 157.190.144.30,161   
1635,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,139.162.118.185,54758 ,  157.190.76.16,22    
1636,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  92.42.107.139,7144  , 157.190.50.250,5060  
1637,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  187.103.11.53,52318 ,157.190.128.144,23    
1638,2017-10-23 16:19:41.024,0.0, TCP,......,0,0,0,1.0,  157.190.35.34,53117 , 52.179.126.182,443   
1639,2017-10-23 16:19:41.024,0.0, TCP,......,0,0,0,1.0, 157.190.45.142,56977 ,173.194.138.107,443   
1640,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  81.241.79.140,64183 ,157.190.152.192,22    
1641,2017-10-23 16:19:40.924,0.0, TCP,......,0,0,0,1.0, 157.190.40.136,52115 ,   104.244.42.5,80    
1642,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  177.193.22.42,10731 , 157.190.202.81,23    
1643,2017-10-23 16:19:40.954,0.0, UDP,......,0,0,0,1.0,  172.28.24.201,63609 ,    193.1.186.2,53    
1644,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   172.28.21.92,65488 , 209.85.202.125,5222  
1645,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 181.214.87.239,47700 ,157.190.178.201,22    
1646,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 198.143.158.83,44171 , 157.190.129.18,1023  
1647,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  43.248.35.141,60334 ,  157.190.50.92,23    
1648,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,223.223.159.135,19644 , 157.190.157.82,23    
1649,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0, 185.188.207.12,40657 ,  157.190.29.35,53413 
1650,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   172.28.7.247,59580 ,   157.190.20.4,389   
1651,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  59.126.178.70,35431 , 157.190.33.180,23    
1652,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  200.138.42.45,17055 ,157.190.152.193,23    
1653,2017-10-23 16:19:15.152,0.0, TCP,......,0,0,6481,1.0,   172.28.19.91,63417 ,  130.211.46.74,443   
1654,2017-10-23 16:19:15.152,0.0, TCP,......,0,0,6481,1.0,   172.28.19.91,63417 ,  130.211.46.74,443   
1655,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   169.1.22.253,46690 ,  157.190.99.55,23    
1656,2017-10-23 16:19:41.024,0.0, UDP,......,0,0,0,1.0,  172.28.26.217,58734 ,    193.1.186.3,53    
1657,2017-10-23 16:19:41.034,0.0, UDP,......,0,0,0,1.0,   172.28.15.56,51308 ,    193.1.186.2,53    
1658,2017-10-23 16:18:44.720,0.0, TCP,......,0,0,0,1.0,  172.28.28.202,46168 , 216.58.211.170,443   
1659,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,177.194.191.204,1504  , 157.190.228.66,23    
1660,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   45.63.74.105,48228 ,157.190.237.212,1122  
1661,2017-10-23 16:19:40.944,0.0, TCP,......,0,0,0,1.0,    172.28.22.4,53861 , 216.58.212.163,80    
1662,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 185.165.29.197,58363 , 157.190.84.145,22    
1663,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   108.41.83.81,1211  , 157.190.157.22,23    
1664,2017-10-23 16:19:11.562,0.0, TCP,......,0,0,0,1.0,157.190.129.100,49221 , 40.101.124.194,443   
1665,2017-10-23 16:17:09.124,0.0, TCP,......,0,0,1343,1.0,157.190.129.100,49221 , 40.101.124.194,443   
1666,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0, 112.72.199.195,44548 ,157.190.130.186,1900  
1667,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   221.4.182.14,8668  , 157.190.10.196,1433  
1668,2017-10-23 16:19:40.994,0.0, UDP,......,0,0,0,1.0,  172.28.22.129,36014 ,    193.1.186.2,53    
1669,2017-10-23 16:19:02.181,0.0, TCP,......,0,0,5990,1.0,   172.28.19.91,63408 , 130.211.22.160,443   
1670,2017-10-23 16:19:02.181,0.0, TCP,......,0,0,5990,1.0,   172.28.19.91,63408 , 130.211.22.160,443   
1671,2017-10-23 16:19:41.024,0.0, TCP,......,0,0,0,1.0,    172.28.22.4,53862 , 216.58.212.163,80    
1672,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   172.28.31.17,50797 ,  47.73.170.210,5094  
1673,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  60.169.81.122,52263 , 157.190.68.233,22    
1674,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    172.28.2.12,51653 ,   83.97.89.161,443   
1675,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    172.28.2.12,51653 ,   83.97.89.161,443   
1676,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    172.28.2.12,51653 ,   83.97.89.161,443   
1677,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    172.28.2.12,51653 ,   83.97.89.161,443   
1678,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  124.123.40.31,1908  ,157.190.119.149,23    
1679,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.10.238,61604 ,  37.252.227.51,5938  
1680,2017-10-23 16:18:43.650,0.0, TCP,......,0,0,0,1.0, 157.190.144.60,56449 ,  40.101.73.162,443   
1681,2017-10-23 16:14:38.035,0.0, TCP,......,0,0,48431,1.0, 157.190.144.60,56449 ,  40.101.73.162,443   
1682,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.10.238,61607 , 162.220.223.28,5938  
1683,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 108.61.191.181,48319 ,157.190.121.149,8822  
1684,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  109.248.9.246,42956 ,157.190.239.160,207   
1685,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 116.73.193.186,11032 ,157.190.231.141,23    
1686,2017-10-23 16:19:40.984,0.0, UDP,......,0,0,0,1.0,   172.28.29.89,55964 ,    193.1.186.2,53    
1687,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  94.142.141.64,49899 ,157.190.251.221,57147 
1688,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    85.98.95.52,63507 ,157.190.152.178,23    
1689,2017-10-23 16:19:40.994,0.0, UDP,......,0,0,0,1.0,  172.28.22.129,46208 ,    193.1.186.2,53    
1690,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   172.28.25.73,56726 ,  47.73.170.213,5094  
1691,2017-10-23 16:19:40.664,0.0, TCP,......,0,0,4095,1.0,  172.28.27.141,51997 , 165.193.93.104,80    
1692,2017-10-23 16:19:40.664,0.0, TCP,......,0,0,4095,1.0,  172.28.27.141,51997 , 165.193.93.104,80    
1693,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  183.82.59.113,25169 , 157.190.37.205,23    
1694,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  123.122.153.4,14620 , 157.190.129.29,23    
1695,2017-10-23 16:19:41.014,0.0, TCP,......,0,0,0,1.0,  172.28.11.245,54044 ,  17.248.149.18,443   
1696,2017-10-23 16:19:06.751,0.0, TCP,......,0,0,1014,1.0,   172.28.19.91,63416 , 209.85.202.153,443   
1697,2017-10-23 16:19:06.751,0.0, TCP,......,0,0,1014,1.0,   172.28.19.91,63416 , 209.85.202.153,443   
1698,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 66.240.192.138,49717 , 157.190.16.152,902   
1699,2017-10-23 16:19:40.924,0.0, TCP,......,0,0,0,1.0, 157.190.40.136,52113 ,   104.244.42.3,443   
1700,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.26.179,38188 ,  47.73.170.210,5094  
1701,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   187.161.6.77,42319 ,  157.190.214.5,23    
1702,2017-10-23 16:19:40.924,0.0, TCP,......,0,0,0,1.0, 157.190.40.136,52114 ,   104.244.42.5,80    
1703,2017-10-23 16:18:44.720,0.0, TCP,......,0,0,77,1.0,    172.28.8.30,59051 ,  209.85.202.95,443   
1704,2017-10-23 16:15:40.899,0.0, TCP,......,0,0,1434,1.0,    172.28.8.30,59051 ,  209.85.202.95,443   
1705,2017-10-23 16:19:40.954,0.0, UDP,......,0,0,0,1.0,   157.190.3.45,37225 ,     193.0.9.10,53    
1706,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 177.200.27.130,25177 ,157.190.244.161,23    
1707,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  189.91.14.144,22394 ,157.190.131.226,23    
1708,2017-10-23 16:18:49.010,0.0, TCP,......,0,0,300,1.0,  172.28.28.189,54914 ,   169.63.73.87,443   
1709,2017-10-23 16:17:47.037,0.0, TCP,......,0,0,583,1.0,  172.28.28.189,54914 ,   169.63.73.87,443   
1710,2017-10-23 16:19:30.873,0.0, TCP,......,0,0,12318,1.0,   172.28.19.91,63418 , 209.85.202.153,443   
1711,2017-10-23 16:19:30.873,0.0, TCP,......,0,0,12318,1.0,   172.28.19.91,63418 , 209.85.202.153,443   
1712,2017-10-23 16:19:32.753,0.0, TCP,......,0,0,3975,1.0,    172.28.2.12,51653 ,   83.97.89.161,443   
1713,2017-10-23 16:19:32.753,0.0, TCP,......,0,0,3975,1.0,    172.28.2.12,51653 ,   83.97.89.161,443   
1714,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  123.133.65.58,42418 ,   157.190.14.7,993   
1715,2017-10-23 16:19:02.261,0.0, TCP,......,0,0,40968,1.0,   172.28.19.91,63410 , 209.85.202.153,443   
1716,2017-10-23 16:19:02.261,0.0, TCP,......,0,0,40968,1.0,   172.28.19.91,63410 , 209.85.202.153,443   
1717,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   172.28.4.146,64100 , 209.85.202.125,5222  
1718,2017-10-23 16:19:16.932,0.0, TCP,......,0,0,0,1.0,157.190.248.154,65116 ,  68.232.35.172,443   
1719,2017-10-23 16:16:12.651,0.0, TCP,......,0,0,1200,1.0,157.190.248.154,65116 ,  68.232.35.172,443   
1720,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,125.119.124.186,11216 ,157.190.229.120,22    
1721,2017-10-23 16:19:40.894,0.0, TCP,......,0,0,0,1.0,157.190.248.154,65198 ,  209.85.202.94,443   
1722,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,216.158.238.186,65534 ,157.190.134.153,8545  
1723,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  58.217.32.253,10108 ,157.190.197.168,23    
1724,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.10.238,61605 ,  37.252.230.28,5938  
1725,2017-10-23 16:19:00.821,0.0, TCP,......,0,0,1,1.0, 157.190.43.135,53421 , 209.85.202.113,80    
1726,2017-10-23 16:14:55.906,0.0, TCP,......,0,0,332,1.0, 157.190.43.135,53421 , 209.85.202.113,80    
1727,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 191.101.167.77,42426 ,157.190.149.214,3737  
1729,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,181.221.171.175,57901 , 157.190.84.163,23    
1730,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 123.155.102.65,54097 , 157.190.216.94,23    
1731,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,123.120.255.122,24448 , 157.190.177.38,23    
1732,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,139.162.118.185,34466 , 157.190.216.43,22    
1733,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   45.77.153.18,48329 , 157.190.156.24,9922  
1734,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0, 185.188.207.12,51548 ,157.190.161.109,53413 
1735,2017-10-23 16:19:41.044,0.0, TCP,......,0,0,0,1.0, 157.190.45.158,57990 ,  66.235.139.18,80    
1736,2017-10-23 16:19:40.164,0.0, TCP,......,0,0,35831,1.0,157.190.134.101,59748 ,   13.69.159.30,443   
1737,2017-10-23 16:19:40.164,0.0, TCP,......,0,0,35831,1.0,157.190.134.101,59748 ,   13.69.159.30,443   
1738,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  58.101.75.139,42274 ,157.190.127.201,22    
1739,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 187.180.99.175,39035 , 157.190.10.234,23    
1740,2017-10-23 16:19:40.364,0.0, TCP,......,0,0,1599,1.0, 157.190.39.146,58584 ,   13.68.88.129,443   
1741,2017-10-23 16:19:40.364,0.0, TCP,......,0,0,1599,1.0, 157.190.39.146,58584 ,   13.68.88.129,443   
1742,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    77.72.82.80,44923 , 157.190.245.21,4835  
1743,2017-10-23 16:19:40.954,0.0, TCP,......,0,0,0,1.0,  157.190.41.78,54268 ,  93.184.220.29,80    
1744,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,216.158.238.186,65535 , 157.190.215.26,8555  
1745,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 185.165.29.198,60616 ,157.190.139.111,80    
1746,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.20.253,51945 ,  47.73.170.213,5094  
1747,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,114.254.106.250,18146 , 157.190.127.26,23    
1748,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  88.180.146.76,23990 , 157.190.48.170,23    
1749,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    45.77.107.8,48310 ,157.190.149.145,7722  
1750,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  172.28.12.210,39963 , 209.85.202.100,443   
1751,2017-10-23 16:19:41.024,0.0, UDP,......,0,0,0,1.0,   172.28.15.73,52680 ,    193.1.186.2,53    
1752,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   45.77.153.18,48329 , 157.190.64.201,9922  
1753,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    5.188.86.55,43017 ,  157.190.69.81,54321 
1754,2017-10-23 16:19:37.333,0.0, TCP,......,0,0,0,1.0,   172.28.27.46,32985 ,    31.13.90.36,443   
1755,2017-10-23 16:18:35.670,0.0, TCP,......,0,0,1206,1.0,   172.28.27.46,32985 ,    31.13.90.36,443   
1756,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  116.72.52.127,6907  ,  157.190.40.69,23    
1757,2017-10-23 16:19:41.054,0.0, UDP,......,0,0,0,1.0,   172.28.3.216,59862 ,    193.1.186.2,53    
1758,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 165.227.146.70,41103 , 157.190.213.96,8081  
1759,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,183.136.188.116,22779 ,  157.190.28.82,22    
1760,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    36.84.67.45,26223 ,   157.190.8.81,445   
1761,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 46.101.161.132,48788 ,157.190.250.143,1089  
1762,2017-10-23 16:19:40.994,0.0, TCP,......,0,0,0,1.0, 157.190.144.59,59423 , 40.101.126.114,443   
1763,2017-10-23 16:19:18.012,0.0, UDP,......,0,0,0,1.0,  157.190.45.28,63553 , 209.85.202.139,443   
1764,2017-10-23 15:19:06.506,0.0, UDP,......,0,0,3829,1.0,  157.190.45.28,63553 , 209.85.202.139,443   
1765,2017-10-23 16:19:38.763,0.0, TCP,......,0,0,1656,1.0,   172.28.3.243,56255 , 17.248.149.216,443   
1766,2017-10-23 16:19:38.763,0.0, TCP,......,0,0,1656,1.0,   172.28.3.243,56255 , 17.248.149.216,443   
1767,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  218.4.117.150,24263 , 157.190.88.179,23    
1768,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  94.142.141.64,49899 , 157.190.208.33,11903 
1769,2017-10-23 16:19:01.401,0.0, TCP,......,0,0,4259,1.0,   172.28.19.91,63406 , 209.85.202.153,443   
1770,2017-10-23 16:19:01.401,0.0, TCP,......,0,0,4259,1.0,   172.28.19.91,63406 , 209.85.202.153,443   
1771,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  172.28.29.208,59560 ,    52.28.53.20,19308 
1772,2017-10-23 16:19:41.024,0.0, UDP,......,0,0,0,1.0,   172.28.15.73,41999 ,    193.1.186.3,53    
1773,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   172.28.25.73,49055 ,  47.73.170.156,5094  
1774,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  114.220.8.101,22921 , 157.190.114.12,23    
1775,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.26.179,50892 ,  47.73.170.245,5094  
1776,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   103.40.73.86,26712 , 157.190.193.32,23    
1777,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   218.94.29.59,56632 , 157.190.217.16,1962  
1778,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   94.198.137.4,36994 , 157.190.129.79,23    
1779,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   172.28.25.73,50688 ,  47.73.170.188,5094  
1780,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  109.248.9.244,51978 ,  157.190.92.12,6307  
1781,2017-10-23 16:19:40.934,0.0, UDP,......,0,0,0,1.0,157.190.137.121,65250 ,   192.168.1.20,8612  
1782,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  45.77.111.161,48296 , 157.190.210.77,6622  
1783,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   51.15.213.83,33786 , 157.190.215.99,23    
1784,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   45.63.64.120,48254 , 157.190.44.243,3322  
1785,2017-10-23 16:19:40.334,0.0, TCP,......,0,0,2519,1.0,  80.103.13.178,11889 , 157.190.23.166,443   
1786,2017-10-23 16:19:40.334,0.0, TCP,......,0,0,2519,1.0,  80.103.13.178,11889 , 157.190.23.166,443   
1787,2017-10-23 16:19:40.954,0.0, TCP,......,0,0,0,1.0,  157.190.37.68,12596 ,  13.68.215.215,443   
1788,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.26.179,39357 ,  47.73.170.242,5094  
1789,2017-10-23 16:19:40.794,0.0, TCP,......,0,0,0,1.0,  172.28.17.228,50581 ,  93.184.216.34,80    
1790,2017-10-23 16:19:40.794,0.0, TCP,......,0,0,0,1.0,  172.28.17.228,50581 ,  93.184.216.34,80    
1791,2017-10-23 16:19:40.994,0.0, UDP,......,0,0,0,1.0,  66.29.157.196,18585 ,  157.190.3.100,53    
1792,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    42.54.4.118,47699 ,157.190.247.236,23    
1793,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    172.28.2.35,59375 ,   83.97.89.145,443   
1794,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  172.28.30.126,49628 , 209.85.202.189,443   
1795,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    116.54.69.8,8700  , 157.190.120.95,23    
1796,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    77.72.82.80,44923 ,157.190.114.105,4823  
1797,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   172.28.25.73,58127 ,  47.73.170.165,5094  
1798,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   27.11.102.10,32556 , 157.190.93.182,23    
1799,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.10.238,61608 ,   185.188.32.5,5938  
1800,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 178.222.208.92,49091 , 157.190.14.155,23    
1801,2017-10-23 16:19:00.921,0.0, TCP,......,0,0,1506,1.0, 157.190.150.80,50469 ,     87.32.97.9,443   
1802,2017-10-23 16:19:00.921,0.0, TCP,......,0,0,1506,1.0, 157.190.150.80,50469 ,     87.32.97.9,443   
1803,2017-10-23 16:19:40.994,0.0, UDP,......,0,0,0,1.0,   172.28.19.91,53029 ,    193.1.186.2,53    
1804,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  27.115.43.210,48719 , 157.190.12.160,1433  
1805,2017-10-23 16:19:41.004,0.0, TCP,......,0,0,0,1.0, 157.190.152.75,60924 ,   13.107.3.128,443   
1806,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    77.72.82.80,44923 ,157.190.115.174,4835  
1807,2017-10-23 16:19:41.024,0.0, UDP,......,0,0,0,1.0,   172.28.15.73,46398 ,    193.1.186.2,53    
1808,2017-10-23 16:19:41.024,0.0, TCP,......,0,0,0,1.0, 157.190.45.142,56976 ,173.194.138.107,443   
1809,2017-10-23 16:19:41.024,0.0, UDP,......,0,0,0,1.0,  172.28.28.242,27560 ,    193.1.186.2,53    
1810,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    172.28.2.12,51653 ,   83.97.89.161,443   
1811,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    172.28.2.12,51653 ,   83.97.89.161,443   
1812,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    172.28.2.12,51653 ,   83.97.89.161,443   
1813,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    172.28.2.12,51653 ,   83.97.89.161,443   
1814,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   80.82.77.139,46499 ,157.190.161.192,5632  
1815,2017-10-23 16:18:46.870,0.0, TCP,......,0,0,23,1.0,  172.28.22.248,45737 , 209.85.202.138,443   
1816,2017-10-23 16:16:44.003,0.0, TCP,......,0,0,17629,1.0,  172.28.22.248,45737 , 209.85.202.138,443   
1817,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 223.17.194.195,31182 ,  157.190.17.78,23    
1818,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 191.101.167.77,42426 , 157.190.170.37,3502  
1819,2017-10-23 16:19:40.914,0.0, TCP,......,0,0,0,1.0,   172.28.14.59,60533 ,  50.16.198.226,443   
1820,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  92.42.107.139,7144  , 157.190.50.249,5060  
1821,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   187.120.17.2,23551 , 157.190.22.222,23    
1822,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    5.188.86.55,43017 , 157.190.205.92,5521  
1823,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   106.59.96.94,7930  , 157.190.67.110,2323  
1824,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    5.188.86.55,43017 , 157.190.141.82,1986  
1825,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   115.99.5.115,51479 , 157.190.26.164,23    
1826,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  60.168.146.72,62067 , 157.190.109.84,23    
1827,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   60.254.5.161,12165 , 157.190.60.251,23    
1828,2017-10-23 16:18:42.570,0.0, TCP,......,0,0,0,1.0,   172.28.15.48,50098 , 209.85.202.100,443   
1829,2017-10-23 16:09:31.317,0.0, TCP,......,0,0,6091,1.0,   172.28.15.48,50098 , 209.85.202.100,443   
1830,2017-10-23 16:19:40.984,0.0, TCP,......,0,0,0,1.0,  172.28.18.107,57924 , 130.211.22.160,443   
1831,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  61.134.49.150,58755 ,157.190.199.221,1433  
1832,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 109.202.229.74,39426 , 157.190.93.133,23    
1833,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  45.77.155.251,48266 ,157.190.236.209,4422  
1834,2017-10-23 16:19:41.044,0.0, TCP,......,0,0,0,1.0, 157.190.152.75,60925 ,    13.107.5.88,443   
1835,2017-10-23 16:19:41.064,0.0, TCP,......,0,0,0,1.0, 157.190.147.81,52185 ,  23.212.230.47,443   
1836,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 185.165.29.197,36074 , 157.190.59.217,22    
1837,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 210.16.115.207,61018 ,157.190.121.144,23    
1838,2017-10-23 16:19:41.014,0.0, UDP,......,0,0,0,1.0,  172.28.26.217,56955 ,    193.1.186.2,53    
1839,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    27.10.4.111,25532 ,  157.190.51.60,2323  
1840,2017-10-23 16:19:41.024,0.0, TCP,......,0,0,0,1.0, 157.190.45.142,56978 , 173.194.158.77,443   
1841,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  45.77.155.251,48266 ,  157.190.82.53,4422  
1842,2017-10-23 16:19:41.024,0.0, UDP,......,0,0,0,1.0,  172.28.29.122,19833 ,    193.1.186.2,53    
1843,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    172.28.2.12,51653 ,   83.97.89.161,443   
1844,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    172.28.2.12,51653 ,   83.97.89.161,443   
1845,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    172.28.2.12,51653 ,   83.97.89.161,443   
1846,2017-10-23 16:19:41.034,0.0, TCP,......,0,0,0,1.0, 157.190.45.158,57988 , 93.184.220.113,80    
1847,2017-10-23 16:19:41.054,0.0, TCP,......,0,0,0,1.0,    172.28.5.66,44255 ,    54.192.28.3,443   
